DBA Name,Street Address,Yelp Name,Price Level,Rating,Review Count,Top Yelp Category,Is Closed,Yelp Address,Zipcode,Supervisor District,Neighborhood,Business Start Date,Business End Date,Location Start Date,Location End Date,Yelp ID
Deliboard,1058 Folsom St,Deli Board,$$,4.5,1313,Delis,FALSE,1058 Folsom St,94103.0,6.0,South of Market,9/2/11,,9/2/11,,BcW0vRdM8N-rteR2FfV1jg
San Tung #2,1033 Irving St,San Tung 2,$$,4,493,Chinese,TRUE,1033 Irving St,94122.0,,,1/6/14,,1/6/14,,IgeBowYv2Q-2-VC5Xef0SA
Alva Kava,901 Divisadero St,Kava Lounge SF,$$,4.5,120,Lounges,FALSE,901 Divisadero St,94115.0,5.0,Western Addition,1/1/14,,1/1/14,1/1/14,cOgn0rRKOxNQBupGW5QXrQ
The Willows,1582 Folsom St,The Willows,$$,3.5,254,Comfort Food,FALSE,1582 Folsom St,94103.0,,,6/13/13,,6/13/13,,EY6AZjt3JDqtz7WRzthocA
Lush Gelato,1817 Polk St,Lush Gelato,$,4.5,218,Gelato,FALSE,1817 Polk St,94109.0,3.0,Russian Hill,12/2/13,,12/2/13,,3eNoU529ZSq29kEz4-TZ3A
Golden Horse Restaurant,1060 Hyde St,Golden Horse Restaurant,$,3.5,176,Chinese,FALSE,1060 Hyde St,94109.0,,,12/16/13,,12/16/13,,F8RMjYx3rWpCVXmjgZd6vw
Ramen Yamadaya,1728 Buchanan St,Ramen Yamadaya,$$,3.5,1423,Ramen,FALSE,1728 Buchanan St,94115.0,5.0,Japantown,12/19/13,,12/19/13,,I-XRpTAcFxCmNZ3ve04Dvw
Que Huong Vietnamese Deli,2138 Irving St,Que Huong Vietnamese Deli,$,3.5,156,Vietnamese,FALSE,2138 Irving St,94122.0,4.0,Sunset/Parkside,1/1/14,,1/1/14,,ieVSqUfVnPFFWkRcb8mTzA
Cafe La Flore I,1032 Clement St,Cafe La Flore,$,4,365,Sandwiches,FALSE,1032 Clement St,94118.0,,,12/1/13,,12/1/13,,0MZHlH2mD2F4GnC6g8JBQQ
Fresh Brew Coffee,882 Bush St,Fresh Brew Coffee,$,4.5,567,Coffee & Tea,FALSE,882 Bush St,94108.0,,,12/23/13,,12/23/13,,U9HWtltvf_U2y1wYSOwFUA
Poc-Chuc Restaurant,2886 16th St,Poc-Chuc,$$,4.5,536,Latin American,FALSE,2886 16th St,94103.0,,,1/1/14,,1/1/14,,5_ZPjPKZhPYXwGNCaMpxFg
Blue Fin Sushi & Lounge,1814 Clement St,Blue Fin Sushi & Lounge,$$,3.5,573,Sushi Bars,FALSE,1814 Clement St,94121.0,1.0,Outer Richmond,1/1/14,,1/1/14,,H7lIfefUVP2YBhJZV3w7Eg
Jack In The Box,2739 Taylor St,Jack in the Box,$,3,28,Fast Food,FALSE,2739 Taylor St,94133.0,3.0,North Beach,1/6/14,,1/6/14,,O4PouD2wvkoZ6yYddQ53EQ
Sunset Reservoir Brewing Co,1735 Noriega St,Sunset Reservoir Brewing Company,$$,3.5,622,American (Traditional),FALSE,1735 Noriega St,94122.0,,,12/1/13,,12/1/13,,pvSEAWvYCxIkvJ-IEbrhCg
Bun Mee,650 Market St,Bun Mee,$,3.5,590,Vietnamese,FALSE,650 Market St,94104.0,3.0,Financial District/South Beach,12/26/13,,12/26/13,,ZxanwRCgQN-akkTf8Wc2iQ
House Of Thai 2,494 Haight St,House of Thai 2,$$,3.5,292,Thai,FALSE,494 Haight St,94117.0,,,1/1/14,,1/1/14,,cVR00huB9VPbBvNd-yYbwA
Javalencia Cafe,920 Valencia St,Javalencia Cafe,$,3,111,Coffee & Tea,FALSE,920 Valencia St,94110.0,8.0,Mission,11/7/13,,11/7/13,,OpWcQqW6lVYFvWK6klZu5Q
Javalencia Cafe,1594 Market St,Javalencia Cafe,$,3.5,55,Coffee & Tea,FALSE,1594 Market St,94102.0,5.0,Hayes Valley,11/7/13,,11/7/13,,sSM9QLLFMuZ1AWR15J66gA
Union Larder,1945 Hyde St,Union Larder,$$,4,138,Wine Bars,FALSE,1945 Hyde St,94109.0,3.0,Russian Hill,1/1/14,,1/1/14,,SLPajCygwHUgTMkciLN1cw
Pizzahacker,3299 Mission St,Pizzahacker,$$,4,332,Pizza,FALSE,3299 Mission St,94110.0,,,11/14/13,,11/14/13,,cIkwt0L2Xsp8tzGL0uKajg
Sprig Cafe,77 Beale St,Sprig Cafe,$$,3,8,Cafes,FALSE,77 Beale St,94105.0,6.0,Financial District/South Beach,1/13/14,,1/13/14,,DiGV0fdhrOBrsi5235uxSw
Uno Dos Taco,595 Market St,Uno Dos Tacos,$,4,766,Mexican,FALSE,595 Market St,94105.0,,,12/31/13,,1/14/14,,XwN8iZohq2qkfM0rPqzDOQ
Schroeder's,240 Front St,Schroeder's,$$,3.5,475,Pubs,FALSE,240 Front St,94111.0,,,1/10/14,,1/10/14,,2USnBBbZ9MlyQAa2XdAVJg
Tender,854 Geary St,Tender,$$,4.5,85,Wine Bars,FALSE,854 Geary St,94109.0,,,1/15/14,7/31/18,1/15/14,7/31/18,_oIN_fQr9HfDg6BpEwRZ0g
Abv,3174 16th St,ABV,$$,4,587,Cocktail Bars,FALSE,3174 16th St,94103.0,8.0,Mission,1/28/14,,1/28/14,,pgPxVAuijQ5Zwq5QKzWifA
Grubbin',1404 Taraval St,Grubbin',$,4.5,476,Sandwiches,FALSE,1404 Taraval St,94116.0,4.0,Sunset/Parkside,2/1/14,,2/1/14,,3yPTDS6aWaMi4tNHZcf5rw
Grubbin',1404 Taraval St,Grubbin',$,4.5,476,Sandwiches,FALSE,1404 Taraval St,94116.0,4.0,Sunset/Parkside,5/1/19,,5/1/19,,3yPTDS6aWaMi4tNHZcf5rw
Diamond Cafe,751 Diamond St,Diamond Cafe,$$,4.5,135,Cafes,FALSE,751 Diamond St,94114.0,,,2/20/14,,2/20/14,10/1/18,TK-AfnulnF5yvL5aRFhniA
Caffe Sapore,790 Lombard St,Caffe Sapore,$,4,304,Sandwiches,FALSE,790 Lombard St,94133.0,,,2/1/14,,2/1/14,,9gUo1l1Ms159F7-t87y8eA
Phat Philly,3388 24th St,Phat Philly,$$,4,1015,Sandwiches,FALSE,3388 24th St,94110.0,,,2/10/14,,2/10/14,,UU10C7_zKoZZzAvOvz96oQ
Golden Era Vegan Restaurant,395 Golden Gate Ave,Golden Era Vegan Restaurant,$$,4.5,637,Vegan,FALSE,395 Golden Gate Ave,94102.0,6.0,Tenderloin,2/12/14,,2/12/14,,ww-HKAff5xmQbiXgO-KcSQ
New Cheung Hing Restaurant,2339 Noriega St,Cheung Hing,$,4,653,Chinese,FALSE,2339 Noriega St,94122.0,,,1/16/14,,1/16/14,,sAh7HSFXR9qnuH3kT3koeQ
Eight Am,1323 Columbus Ave,Eight AM,$$,4.5,1280,American (New),FALSE,1323 Columbus Ave,94133.0,2.0,Russian Hill,2/26/14,,2/26/14,,4-ra3RxOy1PpvnaK49dy8w
The Holding Company,2 Embarcadero Ctr,Holding Company,No record in Yelp,4,2,Bars,TRUE,2 Embarcadero Ctr,94111.0,,,3/3/14,,3/3/14,1/17/15,TYVksaZEROJIyc8PrQPRNA
The Clay Pot House,1000 Clement St,The Claypot House,$$,3.5,162,Chinese,FALSE,1000 Clement St,94118.0,1.0,Inner Richmond,3/1/14,,3/1/14,,VxIUv34ZFxKQYRsyFzWPKg
Belly Burgers,5740 Geary Blvd,Belly,$,4,385,Burgers,FALSE,5740 Geary Blvd,94121.0,,,3/5/14,,3/5/14,,rE4ZPbMuRMiPbgsJmFIVlw
Hot Pot Island,5512 Geary Blvd,Boiling Hot Pot,$$,4.5,873,Hot Pot,FALSE,5512 Geary Blvd,94121.0,1.0,Outer Richmond,5/1/14,,5/1/14,,Y43L1WlyrpDWVwAj6NF-VA
4505 Burgers And Bbq,705 Divisadero St,4505 Burgers & BBQ,$$,3.5,1551,Barbeque,FALSE,705 Divisadero St,94117.0,,,3/13/14,,3/13/14,,sjj1TvKV1RYEjYhuLlXe0w
Monsieur Benjamin,451 Gough St,Monsieur Benjamin,$$$,4,917,French,FALSE,451 Gough St,94102.0,5.0,Hayes Valley,2/1/14,,2/1/14,,9e2UrZrwbWsTyN3hWyS6Ig
Perilla,510 Mission St,Perilla,$$,3.5,566,Vietnamese,FALSE,510 Mission St,94105.0,,,4/1/14,,4/1/14,,T9jd_e-1DWZ0ibzsbPstJw
Breakfast At Tiffany's,2499 San Bruno Ave,Breakfast at Tiffany's,$$,4,876,Diners,FALSE,2499 San Bruno Ave,94134.0,,,3/19/14,,3/20/14,,ZdKUKq7A94x9cEobARf2cA
Chang's Kitchen,1030 Irving St,Chang's Kitchen,$$,4,552,Chinese,FALSE,1030 Irving St,94122.0,,,4/1/14,,4/1/14,,Dx8EzXCkyLh38dABk19FxA
Cobb's Comedy Club,915 Columbus Ave,Cobb's Comedy Club,$$,3.5,1051,Comedy Clubs,FALSE,915 Columbus Ave,94133.0,,,10/22/13,,10/22/13,,X0B1I4zcHcsUdIzwqOM0Ag
Tu Kim's Cafe,609 Ellis St,Tu Kim Coffee Shop,$,4,13,Restaurants,FALSE,609 Ellis St,94109.0,,,4/1/14,,4/1/14,,3RHodpDW0vl6dEU9PuFFOQ
Birba,458 Grove St,Birba,$$,4.5,113,Wine Bars,FALSE,458 Grove St,94102.0,5.0,Hayes Valley,4/2/14,,4/2/14,,hmxVC4sJ8-mv2_Gw38fxXg
Red Door Coffee,505 Howard St,Red Door Coffee,$,4,75,Coffee & Tea,FALSE,505 Howard St,94105.0,6.0,Financial District/South Beach,4/10/14,,4/10/14,,qCNfOc-4Sd0Q0Ta37PdwbA
Arang Restaurant,1506 Fillmore St,Arang Restaurant,$$,3.5,618,Korean,FALSE,1506 Fillmore St,94115.0,,,5/1/14,,5/1/14,,_CBWlkmYGYRwQFxpWwxEDg
Basik Cafe,1958 Polk St,Basik Cafe,$$,4,434,Juice Bars & Smoothies,FALSE,1958 Polk St,94109.0,3.0,Russian Hill,4/22/14,,4/22/14,,4v9cjGITgRXguJv6xhTXIA
The Crepe House,1755 Polk St,The Crepe House,$$,4,680,Creperies,FALSE,1755 Polk St,94109.0,,,4/1/14,,4/1/14,,4Nkmr_wTiD1FTjwC6_getA
Paprika,3324 24th St,Paprika,$$,4.5,401,Czech,FALSE,3324 24th St,94110.0,,,5/1/14,,5/1/14,,M53h93nLRlBsoXmi19jCBQ
San Francisco Athletic Club,1750 Divisadero St,San Francisco Athletic Club,$$,4,234,Sports Bars,FALSE,1750 Divisadero St,94115.0,,,5/20/14,,5/20/14,,SJEd7ymnKMp3vpElbEEa-g
Hawthorn,46 Geary St,Hawthorn,$$,4,370,Cocktail Bars,FALSE,46 Geary St,94108.0,3.0,Financial District/South Beach,5/21/14,,5/21/14,,3DpNED_u0naPawmdcVzciw
Oyaji Restaurant,3123 Clement St,New Oyaji Restaurant,$$,4,164,Sushi Bars,FALSE,3123 Clement St,94121.0,,,6/15/14,,6/15/14,,0O6qkdWLc4K-WUerYEPj3w
Puccini & Pinetti,129 Ellis St,Puccini & Pinetti,$$,3.5,1085,Italian,FALSE,129 Ellis St,94102.0,,,3/7/11,,3/7/11,,LKuf4QjFMVeUdlZZoiTbgQ
Restaurant Eiji,317 Sanchez St,Eiji,$$,4,1075,Sushi Bars,FALSE,317 Sanchez St,94114.0,8.0,Castro/Upper Market,6/3/14,,6/3/14,,#NAME?
Goodfellas Pizzeria & Grill,377 Bay St,GoodFella's Pizzeria & Grill,$$,3.5,256,Pizza,FALSE,377 Bay St,94133.0,3.0,North Beach,5/1/14,,5/1/14,,WiYuZTvpLccsCLaouxpt0w
Twisted Donuts And Coffee,1243 Noriega St,Twisted Donuts and Coffee,$,4,444,Donuts,FALSE,1243 Noriega St,94122.0,,,6/11/14,,6/11/14,,5VNDT0bMIytE1GpEb6jSxA
Mazarine Coffee,720 Market St,Mazarine Coffee,$$,4,791,Coffee & Tea,FALSE,720 Market St,94102.0,3.0,Financial District/South Beach,5/27/14,,5/27/14,,asOdajhfMCSx_x60j4D42w
City Lunch Restaurant,2101 Ingalls St,City Lunch Restaurant,$$,4.5,25,Breakfast & Brunch,FALSE,2101 Ingalls St,94124.0,,,7/13/14,,7/20/14,,X876cPuxIxfLuuZIUOZA6w
Rintaro,82 14th St,Rintaro,$$$,4,601,Izakaya,FALSE,82 14th St,94103.0,9.0,Mission,6/19/14,,6/19/14,,d40PbnRah7AWH_dclw1h_Q
Pinhole Coffee,231 Cortland Ave,Pinhole Coffee,$,4.5,184,Coffee & Tea,FALSE,231 Cortland Ave,94110.0,9.0,Bernal Heights,6/20/14,,6/20/14,,XevaLlh2NitjZsFb6HoVmQ
Resolute Drinks,678 Geary St,Resolute,$$,4.5,191,Wine Bars,FALSE,678 Geary St,94102.0,3.0,Tenderloin,6/25/14,,6/25/14,,wJKRBrL_sAulpJr4IyG3wA
Resolute,678 Geary St,Resolute,$$,4.5,191,Wine Bars,FALSE,678 Geary St,94102.0,3.0,Tenderloin,6/25/14,,6/25/14,,wJKRBrL_sAulpJr4IyG3wA
Creighton's Cheese & Fine Food,673 Portola Dr,Creighton's American Bakery,$,3.5,69,Bakeries,FALSE,673 Portola Dr,94127.0,,,7/1/14,,7/1/14,,yLhfEOwew6NMXJdVENX2Wg
Tuyet Mai,547 Hyde St,Tuyet Mai,$,4,266,Vietnamese,FALSE,547 Hyde St,94109.0,,,7/23/14,,7/23/14,,QQfZ1Ih_GnCiV6-UHGuevA
Perilla Vietnamese Cuisine,836 Irving St,Perilla,$$,4,1273,Vietnamese,FALSE,836 Irving St,94122.0,,,7/1/14,,7/1/14,,RNy3_hU1N2qyS5PVc9RaYQ
Noc Noc,557 Haight St,Noc Noc,$,4,508,Dive Bars,FALSE,557 Haight St,94117.0,5.0,Hayes Valley,12/26/91,,12/26/91,,JlhJM4ulY5sHsLcUiENpCQ
The European,490 Geary St,The European,$$,4,138,Cocktail Bars,FALSE,490 Geary St,94102.0,,,12/31/91,,12/18/13,,p1c1DhOH4C8scoLlagE5Bg
Aveline,490 Geary St,The European,$$,4,138,Cocktail Bars,FALSE,490 Geary St,94102.0,3.0,Tenderloin,12/31/91,,12/18/13,12/11/17,p1c1DhOH4C8scoLlagE5Bg
Panchos Salsa Bar & Grill,1639 Polk St,Pancho's Salsa Bar & Grill,$,3.5,415,Mexican,FALSE,1639 Polk St,94109.0,3.0,Nob Hill,3/15/92,,5/13/97,,7qSq-m4LRu3PAfroD-LKJg
Esperpento Tapas Restaurant,3295 22nd St,Esperpento,$$,3.5,1310,Spanish,FALSE,3295 22nd St,94110.0,9.0,Mission,3/23/92,,3/23/92,,b3mmxh_9aw25vkMmujG9jQ
Cafe Tiramisu,28 Belden Pl,Cafe Tiramisu,$$,3.5,667,Italian,FALSE,28 Belden Pl,94104.0,,,3/31/92,,3/31/92,,deDtn5INFHv8FNYty03hLQ
Swan Oyster Depot,1517 Polk St,Swan Oyster Depot,$$,4,2760,Seafood,FALSE,1517 Polk St,94109.0,3.0,Nob Hill,4/1/92,,4/1/92,,eI0DpD2Xx8hFlk7eAdFCqQ
North Star Cafe,1560 Powell St,Northstar Cafe,$,4,290,Bars,FALSE,1560 Powell St,94133.0,3.0,Chinatown,7/12/01,,7/12/01,,MWPXDx0XBFDh9qkrIvXHzQ
Freddies Sandwiches,300 Francisco St,Freddie's Sandwiches,$,4.5,478,Sandwiches,FALSE,300 Francisco St,94133.0,3.0,North Beach,10/1/92,,10/1/92,,yGEc-cj9Quk5mUh7maoPXA
Sf Mix,4086 18th St,The Mix,$,3.5,268,Gay Bars,FALSE,4086 18th St,94114.0,,,8/3/92,,5/6/03,,vDyUNvy2iRCQZpQC5TZyqg
Barney's Noe Valley,4138 24th St,Barney's Gourmet Hamburgers,$$,3,823,Burgers,FALSE,4138 24th St,94114.0,8.0,Noe Valley,8/31/92,,8/31/92,,uCvVetBZHmlVPzVrNmQTnw
Barneys Marina,4138 24th St,Barney's Gourmet Hamburgers,$$,3,823,Burgers,FALSE,4138 24th St,94114.0,8.0,Noe Valley,8/31/92,,1/26/95,,uCvVetBZHmlVPzVrNmQTnw
Barney's Gourmet Burger,4138 24th St,Barney's Gourmet Hamburgers,$$,3,823,Burgers,FALSE,4138 24th St,94114.0,8.0,Noe Valley,8/31/92,,1/26/95,,uCvVetBZHmlVPzVrNmQTnw
Barneys Hamburger,4138 24th St,Barney's Gourmet Hamburgers,$$,3,823,Burgers,FALSE,4138 24th St,94114.0,8.0,Noe Valley,8/31/92,,1/26/95,,uCvVetBZHmlVPzVrNmQTnw
Barney's Noe Valley Hamburgers,4138 24th St,Barney's Gourmet Hamburgers,$$,3,823,Burgers,FALSE,4138 24th St,94114.0,8.0,Noe Valley,8/31/92,,4/6/98,,uCvVetBZHmlVPzVrNmQTnw
Barney's Marina Hamburgers,3344 Steiner St,Blue Barn Gourmet,$$,3.5,84,Sandwiches,FALSE,3344 Steiner St,94123.0,2.0,Marina,8/31/92,,4/6/98,9/1/16,3aN0x52QA5Dk1VNKtULXfg
Blue Front Deli & Cafe,1430 Haight St,Blue Front Cafe,$$,4,689,Middle Eastern,FALSE,1430 Haight St,94117.0,5.0,Haight Ashbury,12/1/92,,12/1/92,,eRft7qf6rgxuSptQnKEWzg
One Market Restaurant,1 Market St,One Market Restaurant,$$$,3.5,1311,American (New),FALSE,1 Market St,94105.0,3.0,Financial District/South Beach,2/9/93,,3/15/10,,u-pywNLq06dgqR48kbFR9w
San Francisco Bagel Company,3147 16th St,Katz Bagels,$,3.5,241,Bagels,FALSE,3147 16th St,94103.0,8.0,Mission,2/1/93,,1/1/10,,QE03EivHJZ8gbbAvFLMyIw
Kitaro Japanese Restaurant,5723 Geary Blvd,Kitaro Japanese Restaurant,$$,3.5,1071,Japanese,FALSE,5723 Geary Blvd,94121.0,1.0,Outer Richmond,4/1/93,,7/1/99,,_JB5Bv5h7txJ7rcqcQJ6fw
Osteria,3277 Sacramento St,Osteria,$$,4,258,Italian,TRUE,3277 Sacramento St,94115.0,2.0,Presidio Heights,4/26/93,,4/26/93,,#NAME?
Manivanh Thai Restaurant,2732 24th St,Manivanh Thai Restaurant,$$,4,240,Thai,FALSE,2732 24th St,94110.0,9.0,Mission,3/31/99,,3/31/99,,_fskSC0Z0k27FrLj2OGI9Q
City View Restaurant,662 Commercial St,City View Restaurant,$$,4,1278,Dim Sum,FALSE,662 Commercial St,94111.0,3.0,Chinatown,6/1/93,,6/1/93,,Q7_LfqaY3TrDaSIr7lk1TQ
Miyako Ice Cream,1470 Fillmore St,Miyako Old Fashioned Ice Cream,$,4.5,331,Ice Cream & Frozen Yogurt,FALSE,1470 Fillmore St,94115.0,5.0,Western Addition,4/15/93,,4/15/93,,L3_71hwGHkr38nZ2daksuA
Le Central Restaurant,453 Bush St,Le Central,$$$,3.5,357,French,FALSE,453 Bush St,94108.0,3.0,Financial District/South Beach,9/1/93,,9/1/93,,13mL2ubsel9-BB4oxa6MBw
The Cakemaker,509 Laguna St,The Cakemaker,$$,4.5,281,Custom Cakes,FALSE,509 Laguna St,94102.0,5.0,Hayes Valley,11/4/02,,11/4/02,,kZwyT6MDTXE1N3qAy4mAjQ
Jim's Restaurant,2420 Mission St,Jim's Restaurant,$,4,188,Breakfast & Brunch,FALSE,2420 Mission St,94110.0,9.0,Mission,11/11/93,,10/24/12,,Vkz5U3C0WC33pPl7CHfmsQ
El Pollo Supremo,5210 Mission St,El Pollo Supremo,$,4,250,Mexican,FALSE,5210 Mission St,94112.0,11.0,Outer Mission,1/7/94,,1/7/94,,cxsx1IG_FKKqORs1f9tfFQ
Fish & Chix Mesquite Grill,5210 Mission St,El Pollo Supremo,$,4,250,Mexican,FALSE,5210 Mission St,94112.0,11.0,Outer Mission,1/7/94,,5/6/03,,cxsx1IG_FKKqORs1f9tfFQ
Tans Cafe Iii,155 Francisco St,Tan's Cafe III,$,3,22,Coffee & Tea,FALSE,155 Francisco St,94133.0,3.0,North Beach,1/1/94,,1/1/94,,zTS6HZOibNdhtx7Cjh-7MQ
Cybelles Front Room,1385 9th Ave,CyBelle's Front Room,$$,4,668,Pizza,FALSE,1385 9th Ave,94122.0,5.0,Inner Sunset,1/16/94,,1/22/04,,yJjTCZ_WWCeznEWRM-Majg
Panda Express,3251 20th Ave,Panda Express,$,3,92,Chinese,FALSE,3251 20th Ave,94132.0,7.0,Lakeshore,1/1/94,,1/1/95,,rBwaN3XeaCQGUH1RLgo0tQ
Boulevard,1 Mission St,Boulevard,$$$,4,2655,American (New),FALSE,1 Mission St,94105.0,6.0,Financial District/South Beach,9/29/93,,9/29/93,,Tttm1r5Dw1sRMCfc3EQWPw
S F Convention Facilities,747 Howard St,Moscone Center,No record in Yelp,4,240,Venues & Event Spaces,FALSE,747 Howard St,94103.0,,,2/24/94,,2/24/94,,wpnrmiw_ApYDmdC2b_WFRA
Magic Flute,3673 Sacramento St,Magic Flute Ristorante,$$,4,544,Italian,FALSE,3673 Sacramento St,94118.0,2.0,Presidio Heights,3/2/94,,3/2/94,,JDLbxkEcQE_MakuwZfPcKA
Mcdonalds 24th & Mission,2801 Mission St,McDonald's,$,2.5,96,Fast Food,FALSE,2801 Mission St,94110.0,9.0,Mission,8/1/93,,12/17/97,6/30/15,xiEJJF9t_h70DvzaknBN0w
Mcdonalds Potrero,302 Potrero Ave,McDonald's,$,2,100,Fast Food,FALSE,302 Potrero Ave,94103.0,10.0,Mission,8/1/93,,1/7/97,,df4LSUNnGaiTjmfGoFh31A
Sweet Joannas Cafe,101 Howard St,Sweet Joanna's Cafe,$,4,210,Sandwiches,FALSE,101 Howard St,94105.0,,,1/1/94,,1/1/94,,xCcbk8zf5wvHg_3_AO9ARQ
Amici's East Coast Pizzeria,2200 Lombard St,Amici's East Coast Pizzeria,$$,3,522,Pizza,FALSE,2200 Lombard St,94123.0,2.0,Marina,1/2/92,,9/15/06,,G_CJ4WcLc64c4Re_YCGDnA
Mason Diner,320 Mason St,Mason Diner,$$,3,1014,Italian,FALSE,320 Mason St,94102.0,3.0,Tenderloin,3/18/94,,3/18/94,,np0rNe05zgX1xlYEl3lbJA
Mason Diner,320 Mason St,Mason Diner,$$,3,1014,Italian,FALSE,320 Mason St,94102.0,,,4/1/19,4/1/19,4/1/19,4/1/19,np0rNe05zgX1xlYEl3lbJA
Rincon Peruano Restaurant,3364 26th St,Rincón Peruano Restaurant,$$,4,90,Peruvian,FALSE,3364 26th St,94110.0,9.0,Mission,3/31/94,,3/31/94,,QAfE9I-fVTF_zQtTjILsMQ
Ton Kiang Restaurant Inc,5821 Geary Blvd,Ton Kiang,$$,3.5,1317,Dim Sum,FALSE,5821 Geary Blvd,94121.0,1.0,Outer Richmond,1/1/94,,1/1/94,,4p7kNEeZnKVPQAoRbSlxjw
Niji Japanese Grille,50 Post St,Niji Japanese Grille,$,3,124,Japanese,TRUE,50 Post St,94104.0,3.0,Financial District/South Beach,6/20/94,,6/20/94,,dcnNyiZEsTgD1HWwNe749g
Extreme Pizza,1062 Folsom St,Extreme Pizza - Soma District,$$,3,436,Pizza,FALSE,1062 Folsom St,94103.0,6.0,South of Market,7/5/94,,10/17/07,,wJYtHVEJl547YxmCO_UTRQ
The Saloon,1232 Grant Ave,The Saloon,$,4,462,Jazz & Blues,FALSE,1232 Grant Ave,94133.0,3.0,North Beach,1/1/93,,1/1/93,,JDAXKz1T76--VLeJLUIaPQ
Barbary Coast Pastry & Cafe,55 Cyril Magnin St,Barbary Coast,$,3.5,106,Bakeries,FALSE,55 Cyril Magnin St,94102.0,,,8/22/94,,8/22/94,12/31/18,euH1rpE4ykW88YgSsrKQqw
Los Planes De Renderos,12 Persia Ave,Los Planes De Renderos Pupuseria,$,4,125,Salvadoran,FALSE,12 Persia Ave,94112.0,,,9/13/94,12/12/18,9/13/94,12/12/18,5q4iWQKGIcFl6KfyWEI7-A
Los Planes De Renderos,12 Persia Ave,Los Planes De Renderos Pupuseria,$,4,125,Salvadoran,FALSE,12 Persia Ave,94112.0,11.0,Outer Mission,12/26/18,,3/12/19,,5q4iWQKGIcFl6KfyWEI7-A
Morton's Of Chicago-Steakhouse,400 Post St,Morton's The Steakhouse,$$$$,3.5,1229,Steakhouses,FALSE,400 Post St,94102.0,,,10/6/94,,1/3/06,,ITFRPmzOeEp6dY3Dufh8vw
Mortons The Steakhouse,400 Post St,Morton's The Steakhouse,$$$$,3.5,1229,Steakhouses,FALSE,400 Post St,94102.0,,,10/6/94,,5/1/11,,ITFRPmzOeEp6dY3Dufh8vw
Cafe Francisco,2161 Powell St,Cafe Francisco,$,3.5,265,Coffee & Tea,FALSE,2161 Powell St,94133.0,3.0,North Beach,6/1/94,,6/1/94,,I1MLJDLj7aXZI5Q1xJBSbw
Mais Vietnamese Restaurant,316 Clement St,Mai's Vietnamese Restaurant,$,3.5,311,Vietnamese,FALSE,316 Clement St,94118.0,,,10/31/94,,10/31/94,,ogif-GNQYoVNsc9mqI378w
Sakana,605 Post St,Sakana Sushi & Grill,$$,4,654,Sushi Bars,FALSE,605 Post St,94109.0,3.0,Tenderloin,11/7/94,,3/15/05,,shGrK3zfITUUY4SsqKk_Bg
Pluto's Restaurant,3258 Scott St,Pluto's,$$,4,705,American (New),TRUE,3258 Scott St,94123.0,2.0,Marina,3/1/95,,10/10/95,,PuOsLglHAg0kpHVvGj2new
Pluto's,627 Irving St,Pluto's,$$,4,1185,Sandwiches,FALSE,627 Irving St,94122.0,5.0,Inner Sunset,3/1/95,,9/11/96,4/11/19,vogO7OMasID3sa8_k9RmpA
Pluto's,627 Irving St,Pluto's,$$,4,1185,Sandwiches,FALSE,627 Irving St,94122.0,5.0,Inner Sunset,3/20/19,,3/20/19,,vogO7OMasID3sa8_k9RmpA
Battery Street Coffee Roastery,950 Battery St,Battery Street Coffee Roastery,$,3,99,Sandwiches,FALSE,950 Battery St,94111.0,3.0,Financial District/South Beach,12/1/94,,1/1/99,,RAO5L5XSbZtg2oIGOftN2Q
Pachamama,1630 Powell St,Peña Pachamama,$$,4,451,Live/Raw Food,FALSE,1630 Powell St,94133.0,3.0,Chinatown,1/10/95,,6/18/99,,7HHq6MKpWcZqUgwsQaBSZw
Roxanne Cafe,570 Powell St,Roxanne Cafe,$$,3.5,540,Italian,FALSE,570 Powell St,94108.0,3.0,Financial District/South Beach,1/16/95,,1/16/95,,BB0YnEFVeYsHwZ7eTzrjeA
Cafe Cesario,601 Sutter St,Cesario's,$$,3.5,380,Italian,FALSE,601 Sutter St,94102.0,3.0,Nob Hill,1/16/95,,3/1/99,,aQZfzVaKO7vVg4FqnOMtNA
Piraat Pizzeria,696 Sutter St,Piraat Pizzeria & Rotisserie,$$,3,335,Pizza,FALSE,696 Sutter St,94102.0,3.0,Nob Hill,1/16/95,,5/1/03,,YpxDXFtuX47QWGHNvlqpxA
Sutter Pub,700 Sutter St,Sutter Pub & Restaurant,$$,3.5,292,Breakfast & Brunch,FALSE,700 Sutter St,94109.0,3.0,Nob Hill,1/16/95,,12/15/09,,NeYsTX0GyVq8k-J3dGNf5Q
Last Drop Tavern,550 Powell St,Last Drop Tavern,$$,4,415,Bars,FALSE,550 Powell St,94108.0,,,1/16/95,,3/2/14,,eQ0wFQTrHrKDUun-v-hpBg
B & J 1/4lb Burger,6202 3rd St,B & J 1/4 Lb Burgers,$,4,60,Burgers,FALSE,6202 3rd St,94124.0,10.0,Bayview Hunters Point,3/10/95,,3/10/95,,lF7N1IO-MnIlIYc76DCvDg
Thirsty Bear Brewing Company,661 Howard St,Thirsty Bear Brewing Company,$$,3.5,1916,Venues & Event Spaces,FALSE,661 Howard St,94105.0,6.0,Financial District/South Beach,3/28/95,,2/22/96,,M1qm-JWaI1tHVBx-XLJbmA
